,X_draw_graph_fa-0,X_draw_graph_fa-1
cell_30385,-3442.6403913585004,-2232.035650190892
cell_14037,-1093.514597859394,1116.0277316979707
cell_109425,-12029.565771270993,2376.2947616728884
cell_110965,6681.224372484926,-2183.1551520930648
cell_104362,7558.385598827709,-2503.251431280279
cell_113383,-12169.77474889952,1750.4361403370644
cell_114524,-2785.5093955119637,688.1881181111215
cell_30377,-5065.57233078264,-1113.1174786465656
cell_114128,-1221.4759100229542,2289.3957356361707
cell_28073,-10472.56070088872,-2051.3612723584565
cell_108762,-13065.876086888533,4122.430018369703
cell_105826,-13812.61722678075,1483.2537001370063
cell_30157,-7899.252310943457,-1219.1563767449531
cell_103618,-10121.262940050256,3461.666886805216
cell_29421,-8479.279276237858,-2333.565627975077
cell_113948,8065.210805109921,-2707.605094291835
cell_113942,-10930.921997099018,2608.9549025553592
cell_111322,-1554.3546913714458,1149.3934548112722
cell_14827,-7950.780103684296,2895.925818357989
cell_111516,29895.737607236395,-5774.593217829609
cell_29046,-7708.489690990021,-2203.3484580311915
cell_29947,-6198.4266431941805,-2362.682999108105
cell_105836,-4784.283208264486,1618.5031996237149
cell_14579,4159.242856759136,-1106.6594216032065
cell_107399,3108.057867396455,-1830.7656035007137
cell_113914,-3384.5264814349093,856.6285802127744
cell_107430,29444.49330519464,-5896.257352294425
cell_114152,16877.531550422107,-4903.394209107735
cell_106620,20593.15852465181,-5765.273349821655
cell_107945,20463.259540075487,-7421.135627032768
cell_110128,16198.548279213926,-4332.408069997661
cell_107023,-2903.525209146511,-148.5612827280437
cell_110920,-10465.068925546535,3722.0672380985397
cell_105192,-9065.805986062109,1836.408919557987
cell_29040,-6019.277599416397,-2294.370063424388
cell_29106,-7080.644059733971,-2472.8420020207936
cell_104845,20880.223375192505,-7352.589717624652
cell_114123,3225.047400459083,-886.8938753377261
cell_106571,-4027.2296017724284,672.871952396337
cell_107314,1772.409025710427,-947.4870981211078
cell_104319,-7424.440537455655,1544.7921594932518
cell_14410,-9526.677512280106,5360.975122284746
cell_16192,-11763.416783419003,182.5362026815086
cell_112217,23419.29799550827,-7603.665968036616
cell_111700,30816.226738751877,-5462.141550493891
cell_113650,1838.8537276085285,-1625.5426108978234
cell_107984,-10856.192504708273,2743.781723664958
cell_105171,-13453.12968985779,1971.4845571608384
cell_106460,-704.3955152309379,485.0862328152758
cell_29404,-8664.056994961324,-2595.2513173003845
cell_108105,-11365.439472450682,2195.5348752886835
cell_112042,28879.029263297427,-6028.576318822602
cell_104577,-11901.81950899862,3163.538278773191
cell_15139,-10052.957193859687,5762.569947151323
cell_107073,-10685.4620975726,3038.593280737332
cell_113197,-3849.4946863036594,771.8229064728582
cell_113941,27548.839777252364,-7372.776900074978
cell_14774,-138.93070087522705,862.0193605225592
cell_111611,-9848.801488032776,3076.012198329325
cell_111983,-12113.361355363491,2596.488771935368
cell_14606,-8547.684404703694,3826.520454564446
cell_103672,-11935.173143250197,1358.785043062127
cell_103944,-9391.788845712601,2829.695812501558
cell_109568,-5438.374469468423,1568.8536528354211
cell_29596,-10641.34789975468,-2838.660286428012
cell_29752,-8063.03516012569,-2169.5662351837987
cell_105946,12182.660015651256,-4071.927954642627
cell_27859,-9829.323726173454,-2276.4312645929267
cell_106523,-12494.84889941916,2181.149702610402
cell_113302,23865.160847530846,-7092.665671882662
cell_104734,-11453.281595488657,2686.2328142630276
cell_109582,-12350.84216019716,3044.776596807053
cell_14484,21191.315866965026,-6124.347932704533
cell_16173,-2010.97821272612,2266.3658303433735
cell_104977,-10650.884246630816,2538.3206517589138
cell_29245,543.8185672220859,-1724.0813155506028
cell_104812,33246.58738354242,-4636.019374032323
cell_107553,-12260.754150044573,2614.788888051272
cell_110238,-13562.94920146314,2092.9404306232846
cell_27881,-10692.93065396308,-2384.0677101658703
cell_106502,17088.400986574994,-5414.295387472738
cell_14602,13820.009501144259,-3956.3036557034284
cell_112128,-3652.3327495758654,771.6469979991643
cell_110613,510.89207487444503,-853.980810188098
cell_28509,-9596.994218366763,-2979.4787881295433
cell_109437,-4279.552512512133,1544.3405101751118
cell_107128,-13915.891915261936,2056.505833580061
cell_109557,18387.191230916094,-5091.873306391988
cell_107033,1346.4128458007583,-1371.2974605227203
cell_113883,-1259.3315558848828,1103.599707516999
cell_111731,15541.688924518254,-5235.8555692710015
cell_109265,-12046.880042381152,2064.5152013169863
cell_104898,-2447.6268802016293,-193.0076739335452
cell_30228,-4091.012719083876,-1035.6319286651792
cell_113524,-9309.421114203493,2536.5231449614703
cell_15706,-6470.955989971505,4060.7295278464676
cell_106729,-11790.530306137913,2914.9386248466344
cell_109456,-10488.778835410889,1918.5130117646063
cell_15045,-12052.506106819546,4000.0027472604424
cell_104584,-9435.95941346266,2598.984382390421
cell_111233,-3682.890689822521,1014.7028085490532
cell_109360,14525.526556964078,-3729.617148613457
cell_111816,-3403.6971323167118,504.62080702899493
cell_105186,-10568.133832211122,3001.587129454947
cell_107040,636.8600304303034,-155.07591853070238
cell_113661,24428.570618167687,-7600.261784276499
cell_106087,-5836.193333935456,591.8745187242035
cell_105042,32554.72576615955,-4914.264489115655
cell_104300,2851.284395933585,-1807.794812299107
cell_113629,21742.358775298668,-7173.795981905756
cell_16281,-9479.220080398161,2634.83186676328
cell_29047,19321.44922634736,-4303.047515813278
cell_112784,-10829.772542453198,3433.8412939215445
cell_109123,-13341.202610299342,1340.3969042843921
cell_106392,220.95540455222593,427.6279565153667
cell_113305,-1564.1384634173792,314.4825477755523
cell_111696,8230.425012259737,-2926.73912825545
cell_104241,4005.2601327702127,-2232.2907284163985
cell_112097,-1265.4290267307483,2303.681041941613
cell_109145,-11156.250301000166,1523.4629551523092
cell_27742,-9830.725381677628,-2466.0552035240353
cell_15893,-817.6311392611332,1047.330048958278
cell_112660,-12823.70270230574,2585.609124972713
cell_30471,18461.735408431552,-5052.854082719859
cell_106494,-12574.02714450324,2594.55112072786
cell_104212,13860.602875074524,-4266.264941699065
cell_108489,30711.248892699074,-5462.222744294666
cell_107143,-1307.919804057119,64.8584983011664
cell_110091,-6356.8734541085005,1167.3337154487165
cell_111451,-815.0788977759348,-157.98044510489325
cell_13975,-10526.971005219455,3512.1224759775923
cell_30418,-9760.981879208804,-3358.084630544687
cell_30355,-9087.897041723518,-3111.61041976266
cell_104440,-12556.052012540884,1830.0622685036417
cell_106215,-10685.217187375609,3733.616218897985
cell_110924,1747.34947537943,-766.6467972145383
cell_15652,-6703.054691110888,2374.9012927078265
cell_15939,-11209.21809068869,5213.992984442219
cell_106992,19758.688706085297,-6510.023385078743
cell_105172,-2959.845228166211,1775.0216191724737
cell_113670,-13744.858593807145,2165.4033522030063
cell_103458,-1166.637793586464,1278.6174468271279
cell_104782,-12838.43260282243,3122.70698210831
cell_108325,-1051.4018441256178,-455.89714342336396
cell_113437,-13715.314802545425,2038.2316847353113
cell_113609,-6638.488119942165,1347.5156714398133
cell_109553,-12440.855933934688,2488.339365740587
cell_110415,2687.8373023313297,-2066.312804597063
cell_15477,-9755.479553905132,5281.096893467614
cell_103574,-8625.196008637096,1525.314944031143
cell_111758,169.67923079489427,62.015472690834855
cell_109332,-11215.690415205858,2786.537722296666
cell_28461,-10472.458509208916,-3032.8987235455043
cell_104288,-5258.18611883451,1345.7878254211112
cell_112413,-11943.928910054563,2148.175599771052
cell_109139,-9974.277614325358,2601.8588800851676
cell_110433,8811.881150363653,-2863.263931064253
cell_110116,-12654.132830720557,2087.280703780071
cell_29163,37376.92591746522,-895.687956851047
cell_106493,-2962.6894318634477,510.34603653872165
cell_28768,-9641.224443688903,-2977.2015827755386
cell_113058,20085.864592847876,-5904.897700036314
cell_110846,19186.504467912393,-6136.463190886004
cell_14313,-9983.477095879442,5349.683910739332
cell_108962,-3989.6742945670694,775.9938285320358
cell_107174,-10799.320705964596,1930.642235573997
cell_103984,20141.028122112806,-5365.032228367493
cell_15416,-7842.662894618955,3158.840196373343
cell_112056,18750.161608101957,-4309.727051431082
cell_30334,-9092.207730193875,-2988.3888823768452
cell_30103,10422.731369609239,-3520.361564887981
cell_14623,16484.974456430118,-4685.039579083593
cell_111396,-13409.934032061985,1643.0382633668205
cell_113222,-8790.731833176676,2209.225228953925
cell_111412,31596.579549913597,-5186.002448654734
cell_113292,-8774.02130401144,2608.1642924383173
cell_103468,-7899.103087358863,2403.231010249898
cell_107043,19014.49231575149,-4773.889808636188
cell_15333,-8972.801976223955,5128.369904244139
cell_106292,-10970.918482589197,3501.2177961404495
cell_27799,-9485.170199958677,-1697.1157245765162
cell_113215,7318.3077065258485,-2898.398728203354
cell_29962,-4278.46765784914,-2013.4202102812355
cell_113611,-10479.997541644334,3392.988910360216
cell_14430,-2020.466262744455,1412.5398901932865
cell_28100,-9350.09038922399,-2123.8365623683967
cell_108097,18120.24360953501,-5650.126154535774
cell_15175,-11595.35190244241,4308.215050385847
cell_14655,-4026.2765600402677,2386.8661972036275
cell_14241,2709.1830898710864,-579.6375202796005
cell_112807,-9775.1060251876,948.706070541495
cell_27887,19238.087428644176,-5051.683774531758
cell_14719,-11094.49447442887,4895.860647440389
cell_109295,-6749.440307061565,1050.9757263003041
cell_28111,10849.822678624218,-3756.008760732052
cell_15313,-10112.07167561046,5191.0245693460465
cell_104574,18645.929643422496,-4513.201112020227
cell_15619,-3773.980547632953,1836.3199032669836
cell_108099,-11003.12554690246,3224.821108131531
cell_15065,-8958.118559914808,3260.1904679013305
cell_14044,-6318.857594453188,2850.7358561846013
cell_29337,-8903.947641821873,-1666.7488561536313
cell_105442,-10566.807636016938,3241.6017255731363
cell_113526,-10719.209182274972,2528.618687206532
cell_110127,17016.611608805386,-5265.138888441586
cell_108539,-11002.29125994422,5263.921826121028
cell_110084,-11788.263757746512,2559.902608847985
cell_14014,-10315.620531367475,5182.670957816697
cell_106606,-1584.0444397822362,69.95465390953342
cell_107109,-11106.563272651052,1270.8391600702512
cell_103434,-5487.368702337753,550.7322461018946
cell_105303,-3881.5010090415158,1199.4865475419024
cell_107213,-12648.775209102854,3098.1538609060335
cell_113896,-12734.364150377492,2552.898140302195
cell_111390,20434.703665081775,-6430.397370423494
cell_108324,-2569.4900962020406,259.84953266933525
cell_108120,13468.601840211953,-3767.556370321413
cell_114255,-13397.1685411142,1372.3081622346813
cell_104466,-4117.210367335342,1424.1078944607584
cell_114353,-4180.505152529971,177.15214512262315
cell_110443,22218.886424000517,-6481.520765899061
cell_110676,34632.50104780827,-3739.9250343519875
cell_111327,-12573.99180858637,1174.2740270715835
cell_105390,-1406.051699595117,296.4871986375691
cell_112506,-12382.501449711288,3085.1442997816184
cell_107841,-10471.60119270783,2321.031686822807
cell_28418,-11286.344362367488,-1580.0674853006158
cell_111831,-10754.904542650533,2312.309248036082
cell_110579,-6845.739974653074,334.65161104657375
cell_106241,-13198.61112204599,3592.3108030875123
cell_107217,-12208.693536016695,1831.4761189858116
cell_105317,18062.52678049693,-5448.2842641199895
cell_29963,-11338.160101164092,-2106.8486107689114
cell_113671,-10762.8389351582,2869.231047671382
cell_14149,-1660.2873955906807,2181.716692481901
cell_104524,-4473.957410740818,1137.6029849021127
cell_112520,13395.671985103829,-3622.517309668285
cell_107991,-442.5121137854667,-896.5936766827792
cell_105924,-3858.2340385055027,256.6616099199111
cell_105566,22347.74194875917,-7230.824926598666
cell_111304,-8742.883332652353,1784.1838175066118
cell_114555,10666.386300537164,-3068.7555514298992
cell_113834,-11568.11780392125,3163.001218846005
cell_29835,14437.725094358957,-3543.09518050034
cell_111848,-3878.4016824104137,658.690068370498
cell_113196,-7154.264230813066,2332.2924835706735
cell_106223,-13652.404811764976,2487.030611819583
cell_14940,3858.8538211872424,-1157.9007120276665
cell_14164,-9893.706429718688,3285.6353253588127
cell_108167,10259.630733506692,-3020.238665291452
cell_106467,-11919.080112619711,2084.2447868181675
cell_110951,-13083.760019857426,1621.3451173066344
cell_104172,18591.703278965175,-4762.115040678857
cell_113725,-6153.608532307396,1823.961331692027
cell_113878,-11110.182282253016,2324.9810487921045
cell_14608,-11990.36699347889,4163.860122497275
cell_28339,7803.814317155822,-3096.9944710498016
cell_109954,-10453.386790074588,3044.105054015687
cell_103839,-5460.326656034568,829.3084532747002
cell_28364,-6560.287825782987,-987.0080677730007
cell_112825,-4263.0682536874065,2368.7568496567683
cell_109618,32026.48502477299,-5053.093415535338
cell_28691,30398.11988097561,-11019.064632694015
cell_105863,-10391.112708549614,1152.1767517664439
cell_106764,-11575.792774474734,2712.3628701564085
cell_109839,-6484.963239306078,1278.8419502181853
cell_109791,-13671.066140734803,1781.3399351910623
cell_14395,1402.0723495533518,316.17058593299856
cell_14290,19863.64858803192,-6506.792688857426
cell_109238,-8893.795311412727,2548.035237493407
cell_107796,-9917.68727958047,2358.042958065873
cell_111958,-9662.574333661858,3089.6713903629106
cell_110024,-10118.493604109832,4110.705172741208
cell_30421,-4534.378935105137,-1980.3472540444682
cell_107814,3392.3815140203087,-704.9678290066798
cell_105612,-7625.743695159283,2695.6049996056086
cell_114146,-12692.229591118981,2572.8651606344743
cell_30633,-11304.20914603202,-2152.104365159823
cell_106275,-10788.41530216022,4372.187039431899
cell_111227,-10421.800584454317,1369.352546787562
cell_30255,-9496.155803306245,-3508.3611570712533
cell_108285,-4338.836546700323,595.9651416183957
cell_104708,19970.30610843605,-5086.710085364473
cell_27839,-10142.617588437532,-2505.067780675863
cell_104555,2944.277392594825,-189.83731350315443
cell_104511,19509.222865151045,-6375.453297426626
cell_28710,11780.455183338494,-3649.8724258326015
cell_114321,21468.28199490212,-6638.075892305273
cell_107238,10634.930591917551,-4021.4361317800726
cell_104814,-3122.7053008139433,231.4541634727744
cell_110653,-10477.307894402646,2696.4147323192396
cell_114560,-1483.9347830624306,641.0593287641973
cell_112354,-10139.602769593623,2920.896163622032
cell_112630,-10372.905994575298,3484.1111052333704
cell_14088,13521.39049211617,-3588.135436912774
cell_108806,7745.726968162334,-2455.037014292533
cell_103334,8561.665014824277,-2648.0131023123367
cell_113119,-4235.7582791675495,735.9133949394344
cell_108117,-12768.163826734863,1668.4956096688493
cell_114435,-11129.162069382503,1626.5575289341825
cell_107032,-10626.937872943712,2486.9613790972735
cell_106719,-10441.102473887115,3878.0769766922704
cell_108206,4644.156237225038,-917.840899738596
cell_114512,-8147.45339220117,1902.2273131557208
cell_29101,-10785.104106151433,-1178.5689233708626
cell_29840,-10068.914534876312,-2031.5900441357921
cell_15463,15357.460346741731,-5194.344213935618
cell_103391,-3515.702873578768,850.8249560486589
cell_109302,-11110.217200272586,2432.315430164712
cell_14906,-10047.029101743596,2850.5138473487705
cell_112108,-1672.257774965415,202.4118781417912
cell_29687,-8974.008969977458,-2242.1055452419228
cell_109018,17629.700429466364,-4493.061747596757
cell_109229,7434.724350325212,-2416.0174229875374
cell_29302,-9377.20646348007,-1383.4962961125855
cell_28174,-7604.920918753147,-1976.9662661624354
cell_107483,-1259.923030724778,-273.32707997282046
